Order_type|Inbound_order|Inbound_item|Store_id|StorageLocation|ItemCode|Qty|UOM|PO_NUMBER|PO_ITEM|DELIV_DATE|HEADER_TEXT|ITEM_TEXT|VBN|MANU_DATE|EXPR_DATE|Remarks1|Remarks2|Remarks3
O|0180183113|000010|0056|0001|AVGHR208/A/S|2|PC|2000052604|000010|20210607||||||||
O|0180183113|000020|0056|0001|AVGHR208/A/M|2|PC|2000052604|000020|20210607||||||||
O|0180183113|000030|0056|0001|AVGHR208/A/L|2|PC|2000052604|000030|20210607||||||||
O|0180183113|000040|0056|0001|AVGHR208/A/5|2|PC|2000052604|000040|20210607||||||||
O|0180183113|000050|0056|0001|AVGHR208/A/7|1|PC|2000052604|000050|20210607||||||||
O|0180183113|000060|0056|0001|AVGHR208/A/9|2|PC|2000052604|000060|20210607||||||||
O|0180183113|000070|0056|0001|AVGHR208/A/11|3|PC|2000052604|000070|20210607||||||||
O|0180183113|000080|0056|0001|AVGHR208/A/13|1|PC|2000052604|000080|20210607||||||||
O|0180183113|000090|0056|0001|AVGN230/A/S|1|PC|2000052604|000090|20210607||||||||
O|0180183113|000100|0056|0001|AVGN230/A/M|1|PC|2000052604|000100|20210607||||||||
O|0180183113|000110|0056|0001|AVGN230/A/L|1|PC|2000052604|000110|20210607||||||||
O|0180183113|000120|0056|0001|AVGN230/A/5|2|PC|2000052604|000120|20210607||||||||
O|0180183113|000130|0056|0001|AVGN230/A/7|1|PC|2000052604|000130|20210607||||||||
O|0180183113|000140|0056|0001|AVGN230/A/9|1|PC|2000052604|000140|20210607||||||||
O|0180183113|000150|0056|0001|AVGN230/A/11|3|PC|2000052604|000150|20210607||||||||
O|0180183113|000160|0056|0001|AVGN230/A/13|4|PC|2000052604|000160|20210607||||||||
